date,account,sentiment,daily_pnl,win_rate,avg_pnl_per_trade,trade_count,avg_trade_size,long_percentage
2025-03-06,trader_13,Greed,-87.44340923256686,48.93132175193601,-87.44340923256686,2,10549.763377091476,61.614728994603496
2025-03-07,trader_13,Extreme Greed,57.377817286691354,47.67537367535419,28.688908643345677,5,14321.590054576978,32.36557648062369
2025-03-08,trader_13,Extreme Greed,-148.24767583059895,50.577670928664084,-74.12383791529948,1,2424.721151719117,33.49439258656551
2025-03-09,trader_13,Neutral,114.23164989826749,49.45748623068072,38.07721663275583,4,12449.850202846023,32.19037544441227
2025-03-10,trader_13,Greed,-17.990691374494794,46.39100805749311,-4.497672843623699,3,11066.775568876124,41.67407863666359
2025-03-11,trader_13,Extreme Fear,75.33035061080288,50.809610531730215,37.66517530540144,3,7854.7336397424415,33.57143595671743
2025-03-12,trader_13,Greed,188.38876307065678,50.47456018563352,188.38876307065678,5,14045.16716252398,52.015329412334914
2025-03-13,trader_13,Greed,154.2801353438241,50.56763887539463,51.4267117812747,5,7000.2964993323985,39.56381571946461
2025-03-14,trader_13,Greed,346.6254099837725,50.068116837480716,69.3250819967545,6,4445.100469331035,68.11550451539438
2025-03-15,trader_13,Fear,39.913630153178545,53.895842877533504,9.978407538294636,4,6799.419521294048,43.92155773686156
2025-03-16,trader_13,Fear,-75.84900239325904,52.581383629241394,-18.96225059831476,1,7678.699128036351,61.75617600530764
2025-03-17,trader_13,Greed,388.5465932860597,51.06946003148664,77.70931865721194,4,14440.815860706827,40.871750104947
2025-03-18,trader_13,Greed,-22.500582842667825,46.190314170841276,-11.250291421333912,1,8283.57818458798,51.15178447214995
2025-03-19,trader_13,Greed,311.0000998743608,51.85801350748522,103.66669995812026,4,10997.719225588377,47.16610018207591
2025-03-20,trader_13,Greed,177.07004629097804,43.437412560197195,177.07004629097804,2,12221.117218268662,39.34283592186949
2025-03-21,trader_13,Neutral,72.88122510997994,47.101176862323584,36.44061255498997,3,4125.907777053627,57.44766001938409
2025-03-22,trader_13,Greed,166.57207101960807,44.748850916074,55.52402367320269,3,1048.5584294089351,64.83309241006538
2025-03-23,trader_13,Fear,-81.38641369374395,56.482746006672286,-27.128804564581316,2,9736.818198882882,47.87576640226305
2025-03-24,trader_13,Extreme Greed,-302.8351754237674,46.9163871611405,-100.94505847458913,4,9551.510900294972,58.753589928226674
2025-03-25,trader_13,Fear,126.95419485450483,48.82315298287329,126.95419485450483,3,6202.786658137629,67.20957964172214
2025-03-26,trader_13,Neutral,-41.64442293005831,53.025435689765565,-5.949203275722616,4,4255.959575026638,68.49046660551596
2025-03-27,trader_13,Neutral,206.96175924592,45.873404141139446,103.48087962296,2,3420.751241867311,55.61624467678696
2025-03-28,trader_13,Extreme Greed,-13.899752433053422,47.088516452498816,-13.899752433053422,4,9420.901341649178,61.01315923813703
2025-03-29,trader_13,Neutral,248.33258316171387,54.60592287856179,124.16629158085694,5,2765.53973871529,49.55573532484959
2025-03-30,trader_13,Neutral,169.1311698886092,47.01902153399939,84.5655849443046,2,5306.926513401256,49.57090079904336
2025-03-31,trader_13,Fear,-86.05522370669124,48.474942246823225,-28.68507456889708,4,6702.812530382622,47.326328773887894
2025-04-01,trader_13,Extreme Greed,236.1406477158726,48.92563991514333,236.1406477158726,2,4222.568878676021,56.34025788769584
2025-04-02,trader_13,Fear,266.07634859065445,50.908599739429306,266.07634859065445,1,2763.5348682656086,63.43372099472621
2025-04-03,trader_13,Greed,-183.4767114821112,42.64522411097645,-183.4767114821112,4,2929.1968086158704,59.69505531490552
2025-04-04,trader_13,Extreme Greed,181.6381289184303,51.47109614145589,90.81906445921516,5,8358.205297790208,34.696162494544
2025-04-05,trader_13,Neutral,181.2681646052673,48.60800393259169,90.63408230263364,5,12444.039728994176,41.06259249662499
2025-04-06,trader_13,Extreme Greed,191.85977424738968,42.850324535019375,63.95325808246323,2,9603.261515447897,57.73550110461248
2025-04-07,trader_13,Fear,163.47914531589316,48.480118656091925,81.73957265794658,4,1213.1146008808714,58.03209925207776
2025-04-08,trader_13,Greed,213.8448892638115,46.34227776992972,213.8448892638115,7,14959.590876178348,57.232683598141435
2025-04-09,trader_13,Neutral,123.24240467630274,50.598368028535894,30.810601169075685,5,12794.358861215203,49.92673662749381
2025-04-10,trader_13,Fear,180.31639091267323,50.03818680184883,60.10546363755774,3,12779.034385430652,31.412090180562785
2025-04-11,trader_13,Extreme Greed,199.2028127385423,48.48179558265373,99.60140636927115,3,11111.893386508891,47.39885503326803
2025-04-12,trader_13,Greed,16.970658557429115,51.800927138592755,16.970658557429115,4,1237.030503607212,66.00387245852471
2025-04-13,trader_13,Greed,-190.10830454330107,43.741676809211214,-38.021660908660216,4,7438.7249073722505,56.247025238656676
2025-04-14,trader_13,Fear,-126.18446746553477,55.64516561036132,-126.18446746553477,5,7133.9259991739345,35.25621487221855
2025-04-15,trader_13,Extreme Greed,-35.518747619733546,45.330384233986734,-7.103749523946709,2,13374.915587457675,51.75109235359542
2025-04-16,trader_13,Extreme Fear,77.44831375854235,56.685891415610016,38.72415687927118,4,7160.580547158832,37.00562535544599
2025-04-17,trader_13,Extreme Greed,173.53970915965252,44.13138475359043,173.53970915965252,3,1080.5456725262184,50.195072057423985
2025-04-18,trader_13,Neutral,47.13375172429938,49.11661105169986,47.13375172429938,3,1654.6401933563272,51.524226342369275
2025-04-19,trader_13,Fear,-70.90803158323797,51.01165537001259,-35.454015791618986,1,8371.371464452455,61.64759062253199
2025-04-20,trader_13,Extreme Fear,102.64045370119982,57.50624469270316,51.32022685059991,3,14154.948681694093,55.75977891416793
2025-04-21,trader_13,Extreme Fear,192.68349889989747,48.209521702945246,192.68349889989747,4,8444.398242604979,50.65207283505032
2025-04-22,trader_13,Extreme Fear,63.13106705241856,57.001547514476556,15.78276676310464,2,11337.490314006,66.165629956172
2025-04-23,trader_13,Fear,71.78739574102082,49.75390334973613,17.946848935255204,5,14131.839388108787,56.13260899076586
2025-04-24,trader_13,Extreme Greed,239.38639966047117,50.13105379394527,119.69319983023559,5,11661.102335471332,64.6471168658021
2025-04-25,trader_13,Greed,89.73414360620637,50.15904586381457,89.73414360620637,3,10524.93069012648,45.76374594288269
2025-04-26,trader_13,Greed,53.244725865859266,48.49822336649968,10.648945173171853,8,6903.711992054545,34.38146419909485
2025-04-27,trader_13,Fear,52.611086273771406,56.8242120848695,17.537028757923803,2,7276.7087804145285,44.59364244953094
2025-04-28,trader_13,Extreme Greed,27.766471865683815,50.79268626086468,13.883235932841908,3,4825.674363778152,46.090984960942585
2025-04-29,trader_13,Greed,241.71605584884904,42.72982714730951,60.42901396221226,6,10806.662618501568,66.6493533325286
2025-04-30,trader_13,Extreme Fear,40.829884862228596,52.559232737003754,6.804980810371433,3,8020.170459981739,62.562386977933684
2025-05-01,trader_13,Greed,108.69611418580332,42.204784611243994,54.34805709290166,6,1536.8867129557023,31.08334619312831
2025-05-02,trader_13,Extreme Fear,-102.35610238211501,57.84261294415785,-51.178051191057506,2,10782.299872104208,48.94824830757234
2024-12-01,trader_14,Neutral,-0.20944471033813272,50.92002982159345,-0.20944471033813272,4,6731.415715430288,39.24663278615681
2024-12-02,trader_14,Extreme Greed,68.36755410356935,46.89785978061266,68.36755410356935,1,13666.777219907319,62.74201004777765
2024-12-03,trader_14,Greed,39.82861863401373,48.0982671544246,13.27620621133791,6,8051.6184997262735,58.44444536202298
2024-12-04,trader_14,Greed,40.10029309382701,44.35234579970646,40.10029309382701,3,14167.829650595828,39.61792501632318
2024-12-05,trader_14,Extreme Fear,72.5261811313221,48.69284901444226,36.26309056566105,2,13002.685028920276,62.66268838956951
2024-12-06,trader_14,Extreme Greed,10.930163483924847,45.99275384015577,10.930163483924847,2,7368.410287019639,52.0801711954127
2024-12-07,trader_14,Fear,146.17982359949104,48.26631686914105,146.17982359949104,4,1835.434044719501,48.8873442653787
2024-12-08,trader_14,Neutral,112.29598103671356,45.79302474753386,112.29598103671356,1,7396.586992802868,69.37236763450142
2024-12-09,trader_14,Neutral,145.09544599802945,52.41882168323169,72.54772299901472,3,5855.231077032053,68.80407057326246
2024-12-10,trader_14,Greed,120.32030225064956,46.043261228494785,60.16015112532478,4,12519.97733103337,40.19203297908254
2024-12-11,trader_14,Neutral,-188.960758707027,54.014436858492466,-188.960758707027,2,11677.413935671757,69.88820575897205
2024-12-12,trader_14,Greed,96.34556211779768,50.95435100756106,96.34556211779768,4,11013.401399695902,59.427549946808185
2024-12-13,trader_14,Extreme Greed,125.71499973463199,49.688552706898136,62.857499867315994,2,4108.147479840492,51.95261320652852
2024-12-14,trader_14,Extreme Greed,18.103691435222306,44.55059452469475,18.103691435222306,3,8608.015537620297,43.546876995499886
2024-12-15,trader_14,Greed,3.910003459045697,50.26483940981071,3.910003459045697,2,7543.022181180532,36.23740605264313
2024-12-16,trader_14,Neutral,151.14634752728182,45.275682408358456,151.14634752728182,1,13168.801232907299,56.8611115125627
2024-12-17,trader_14,Extreme Fear,-21.31974940967997,54.640723676838554,-10.659874704839986,3,5607.615780527582,60.848041161465346
2024-12-18,trader_14,Extreme Greed,100.41894502721487,51.86789945570083,33.47298167573829,8,1154.7615817581334,51.785562224714326
2024-12-19,trader_14,Neutral,112.11460176433627,49.51245053365449,56.057300882168136,5,10911.601106958353,43.141404663848235
2024-12-20,trader_14,Fear,6.062224532884656,50.94732275776691,2.020741510961552,5,12847.88321462087,66.21572931716021
2024-12-21,trader_14,Neutral,-4.974451493651813,45.09063098186645,-2.4872257468259065,6,5069.269698875689,42.20775337759811
2024-12-22,trader_14,Greed,-156.24969278431448,42.945287640004956,-52.083230928104825,2,13695.051654404351,36.377656464808496
2024-12-23,trader_14,Greed,10.271102384035473,47.93859264965526,10.271102384035473,4,11351.780451571462,61.24122817335676
2024-12-24,trader_14,Neutral,268.36387261975494,45.93407681760216,268.36387261975494,2,2376.5313392874937,68.8736836590716
2024-12-25,trader_14,Extreme Greed,-143.5304959550523,48.26302332406736,-35.88262398876307,4,5067.131778894645,54.34076392841561
2024-12-26,trader_14,Neutral,142.1967975222623,47.344014537237356,142.1967975222623,2,5569.238874457283,42.121869932743465
2024-12-27,trader_14,Fear,223.31534842640733,53.46909019265228,74.43844947546911,4,11205.515979370335,56.057192487840666
2024-12-28,trader_14,Extreme Fear,210.42357992894983,57.93479934333627,35.070596654824975,1,11174.347844214786,58.34246274327802
2024-12-29,trader_14,Greed,191.09389676747355,43.245553883994894,63.69796558915785,3,9867.010767623337,34.5307633263569
2024-12-30,trader_14,Greed,150.61702097288406,45.5355327687244,75.30851048644203,3,6743.999949144228,57.38353590612335
2024-12-31,trader_14,Greed,-54.45787068885292,51.75638719097634,-10.891574137770585,2,7082.243317078301,36.77059002861676
2025-01-01,trader_14,Neutral,45.215936585194164,51.657930951976155,45.215936585194164,5,12164.284881068343,34.765927738903756
2025-01-02,trader_14,Neutral,346.20791333881783,48.23818534558275,173.10395666940892,4,5705.811908393219,63.896835505066235
2025-01-03,trader_14,Neutral,346.10723549990837,48.47809649585917,173.05361774995419,2,5255.583863594076,42.82816373454277
2025-01-04,trader_14,Extreme Greed,121.33840706136026,47.897288254658804,121.33840706136026,1,12403.517452076292,54.94198197670543
2025-01-05,trader_14,Fear,193.61234552083215,56.43609829137442,193.61234552083215,5,10934.108714295711,60.531115397079084
2025-01-06,trader_14,Greed,-332.92364512411496,50.2014406795187,-332.92364512411496,1,12149.599842789044,40.094899060858836
2025-01-07,trader_14,Extreme Fear,225.2388619929864,49.265650238139806,225.2388619929864,1,5911.904840758816,33.34409124097656
2025-01-08,trader_14,Greed,-19.795339278469378,50.64070503145469,-9.897669639234689,2,8224.074090433074,59.40055233843191
2025-01-09,trader_14,Extreme Fear,131.4473591952882,52.29123317781888,32.86183979882205,2,11988.31873298995,47.345836989281196
2025-01-10,trader_14,Fear,55.4831349679801,54.51125744952324,55.4831349679801,2,6317.96480267433,60.53779582304258
2025-01-11,trader_14,Greed,-21.942012264093115,44.7195584603885,-21.942012264093115,1,11500.31066542893,61.5088314918442
2025-01-12,trader_14,Greed,-40.109023969419454,42.89704877041968,-13.369674656473151,4,8171.762510982328,46.025481767521114
2025-01-13,trader_14,Extreme Greed,-95.96720048367115,47.855571873198684,-95.96720048367115,4,2718.9871736681107,50.72907573899511
2025-01-14,trader_14,Neutral,162.1580017476735,48.34414451354613,162.1580017476735,2,1865.4197138223553,65.23635059964403
2025-01-15,trader_14,Fear,-40.13650694621795,51.997877475422484,-10.034126736554487,6,9079.640201163318,33.450926309341824
2025-01-16,trader_14,Neutral,274.05562184450116,49.12049225889386,91.35187394816705,3,1441.310594299581,47.33634934853906
2025-01-17,trader_14,Greed,-266.8532258876837,48.698050412383196,-133.42661294384186,5,6027.349369509475,34.89217265174895
2025-01-18,trader_14,Fear,-181.85215530411546,56.64833814576485,-90.92607765205773,5,6032.602068050782,37.17731088541929
2025-01-19,trader_14,Fear,47.36000332302366,54.28210077166248,15.78666777434122,3,3555.0311220080475,63.62984618747261
2025-01-20,trader_14,Neutral,-37.089076892293676,53.992221519747275,-37.089076892293676,5,6646.997604330251,69.02532261462022
2025-01-21,trader_14,Greed,-2.0558505856596483,47.32007275466806,-0.6852835285532161,3,14149.468120251524,42.643188747180204
2025-01-22,trader_14,Greed,275.798012492187,49.153470212874744,68.94950312304675,3,11370.55321808751,61.139073164649474
2025-01-23,trader_14,Greed,219.8229264273998,45.04253283409762,73.27430880913327,2,2085.9647016698827,54.72290718886647
2025-01-24,trader_14,Greed,-145.2793018710759,42.20836826262081,-145.2793018710759,3,4803.1184736887135,39.28024805127229
2025-01-25,trader_14,Neutral,-40.83499089725136,52.285425986619444,-40.83499089725136,4,11166.32987578824,59.2344329217828
2025-01-26,trader_14,Fear,-65.25791079302903,57.032236249709364,-32.62895539651451,3,7995.700859993628,44.96020797493157
2025-01-27,trader_14,Greed,9.777219796893743,48.49680837945384,4.888609898446871,2,14095.172991666206,47.30051898986187
2025-01-28,trader_14,Extreme Fear,79.41182276834294,49.388166822433206,79.41182276834294,2,7979.806963944863,44.802482514799024
2025-01-29,trader_14,Greed,-32.393889829600795,49.21285548597826,-10.797963276533599,5,7765.3061874321265,66.34646679380202
2025-01-30,trader_14,Fear,-153.5378633097438,57.67664198146421,-153.5378633097438,3,13313.302296205224,40.07760849636454
2025-01-31,trader_14,Extreme Fear,126.03860286401468,57.77811489138195,126.03860286401468,2,11430.51147742229,34.722355990472565
2025-02-01,trader_14,Fear,-25.376358170248835,49.96405967649071,-8.458786056749611,3,2017.957000824284,37.51231110230276
2025-02-02,trader_14,Greed,204.22710034153607,44.49479894631769,102.11355017076804,3,7542.373294170952,67.94194869443504
2025-02-03,trader_14,Neutral,374.53431646493226,53.63386564789362,187.26715823246613,4,4545.126305187455,41.14848414987783
2025-02-04,trader_14,Extreme Fear,-33.85409026923432,57.68766039568193,-11.28469675641144,3,11037.984013163663,33.99469411687959
2025-02-05,trader_14,Fear,-60.22198633423437,49.59689512462084,-15.055496583558593,3,10654.362064588264,35.18328671719691
2025-02-06,trader_14,Fear,143.01355314629788,54.309911542136426,71.50677657314894,6,8605.749782377814,50.47023550228698
2025-02-07,trader_14,Extreme Fear,205.0295125012974,53.739747104683104,68.3431708337658,2,5422.813954378903,53.18157373974901
2025-02-08,trader_14,Neutral,-214.0432209615662,47.86615558449728,-214.0432209615662,2,1023.1348339875963,63.071909590541836
2025-02-09,trader_14,Extreme Greed,337.8336359486823,49.271028277136566,337.8336359486823,4,4316.049932165026,30.57480823706996
2025-02-10,trader_14,Extreme Fear,48.692927661584164,57.936301419253724,48.692927661584164,2,2128.558038527046,60.671136981329724
2025-02-11,trader_14,Greed,49.77562164625579,42.86166693401415,9.95512432925116,1,14827.88133602677,49.50403285594824
2025-02-12,trader_14,Fear,-11.23148796441751,55.27215688018642,-3.7438293214725036,3,7334.580705800794,50.43131962061919
2025-02-13,trader_14,Neutral,171.76668814468087,53.19900429984458,171.76668814468087,4,3057.131943244177,43.67705218312256
2025-02-14,trader_14,Extreme Greed,64.37278231180682,49.02351460865107,16.093195577951704,1,6919.248614283458,61.625093575323085
2025-02-15,trader_14,Greed,173.08702804731715,50.923771145932996,173.08702804731715,2,3810.3905643204066,66.00866009522426
2025-02-16,trader_14,Neutral,296.487924847429,46.33406481278213,296.487924847429,8,6687.559729989586,62.723795801835195
2025-02-17,trader_14,Fear,-20.85217152036482,48.56224915824193,-20.85217152036482,5,4435.068783810102,60.835827331183275
2025-02-18,trader_14,Greed,-54.44766162745552,42.652404541754834,-18.14922054248517,4,6229.344789373359,64.68060313888036
2025-02-19,trader_14,Fear,9.986746824670078,48.794236996325765,4.993373412335039,4,4903.712584949746,47.61934605358712
2025-02-20,trader_14,Neutral,161.15241250850409,52.58921037906266,40.28810312712602,5,14022.362005067493,59.29177064560349
2025-02-21,trader_14,Greed,251.80168608196286,42.671754312658564,83.93389536065429,2,6167.90271149789,49.95651493158304
2025-02-22,trader_14,Fear,84.02619161818912,53.85904235627544,42.01309580909456,4,2341.362115195158,49.04176731550406
2025-02-23,trader_14,Greed,-168.48030749036872,46.25883464465029,-84.24015374518436,4,4333.220548624016,39.394948043500015
2025-02-24,trader_14,Extreme Greed,101.00306351487662,45.62733818216944,16.8338439191461,3,3307.5063618631675,38.36738371106921
2025-02-25,trader_14,Greed,170.9080840754359,47.107816180070806,170.9080840754359,4,13794.832104544463,43.70541566512685
2025-02-26,trader_14,Greed,24.967621498834497,48.79884965104934,24.967621498834497,6,6625.4716991805835,55.73209913976733
2025-02-27,trader_14,Neutral,105.94183744908631,45.959585298631744,26.485459362271577,5,10763.369337227055,43.60037067631622
2025-02-28,trader_14,Extreme Fear,382.3649174774449,48.0584160012151,382.3649174774449,2,8574.717119628125,41.753716750386616
2025-03-01,trader_14,Fear,96.18885396057534,56.693493438130815,96.18885396057534,5,10045.825157140875,55.27697125712496
2025-03-02,trader_14,Fear,181.79806636455265,50.05084831971975,45.44951659113816,2,5892.761681136198,57.19164805085359
2025-03-03,trader_14,Greed,27.633679976098794,51.65000209476719,9.211226658699598,4,14721.387443511689,51.69200296096338
2025-03-04,trader_14,Fear,36.901257480642464,52.52932870573453,36.901257480642464,5,7623.412060861271,41.448924041028555
2025-03-05,trader_14,Extreme Greed,-9.450883557818024,43.81292472013912,-3.150294519272675,2,12089.180152035335,51.1228564694722
2025-03-06,trader_14,Neutral,61.103606696392994,53.56541220688794,61.103606696392994,1,10147.575746259849,49.724353929929784
2025-03-07,trader_14,Greed,89.81346916011424,48.94682417435305,29.937823053371414,3,14690.600662006642,69.73228777231192
2025-03-08,trader_14,Greed,-139.98052886259944,44.76490395684879,-139.98052886259944,2,11058.639006862953,44.87717822131416
2025-03-09,trader_14,Fear,-2.105028978890971,53.448535578360385,-0.35083816314849514,4,13975.879604277467,68.5516285785632
2025-03-10,trader_14,Fear,45.194997479664394,57.9359736571171,9.03899949593288,2,10022.333098306357,37.22961226156886
2025-03-11,trader_14,Fear,-95.44393709080802,56.88113655180377,-47.72196854540401,1,6080.093618553871,46.32272812143724
2025-03-12,trader_14,Extreme Greed,-127.49698879302474,49.828967686723345,-21.24949813217079,2,4133.793439887577,35.799718312790134
2025-03-13,trader_14,Fear,-102.62002869408232,48.631780499538195,-25.65500717352058,3,2978.378422918243,42.35905843147269
2025-03-14,trader_14,Extreme Fear,35.07194624013119,50.36027605192825,17.535973120065595,4,13258.652279169693,43.605680829910284
2025-03-15,trader_14,Fear,60.53017520498055,51.296388243277235,20.17672506832685,3,8808.431966200544,57.449000127439746
2025-03-16,trader_14,Fear,141.56515080389778,50.34097919023999,47.18838360129926,2,7012.883501769813,46.34850090958075
2025-03-17,trader_14,Greed,164.30749676163066,43.9238318122425,82.15374838081533,4,5281.0153958545425,53.79080669108629
2025-03-18,trader_14,Fear,148.6502819065308,49.45706611747509,148.6502819065308,3,11563.331471886046,37.56687454406838
2025-03-19,trader_14,Extreme Greed,298.92571599321775,45.42845106882169,99.64190533107258,4,12583.164759126634,60.979238338174696
2025-03-20,trader_14,Greed,-74.76222493509555,46.60889969627716,-74.76222493509555,3,10595.53344273354,62.879453107428844
2025-03-21,trader_14,Neutral,34.0161625135327,54.001379512930036,34.0161625135327,4,5271.329736149177,62.45574849377644
2025-03-22,trader_14,Greed,188.811593488357,43.38933229440455,94.4057967441785,5,1236.1405442880216,58.98807251662422
2025-03-23,trader_14,Greed,-233.67077602050557,43.780654383247324,-116.83538801025279,2,4685.411187825453,44.85333433709385
2025-03-24,trader_14,Extreme Greed,-4.193660992052131,49.24575057752388,-1.3978869973507102,4,13167.061410947834,36.49231381985843
2025-03-25,trader_14,Extreme Greed,265.8474728787897,45.42281843031994,265.8474728787897,4,10359.875357869538,42.33031958019302
2025-03-26,trader_14,Fear,259.42415293145575,54.569467392113516,64.85603823286394,1,5353.925828167351,35.46355753505696
2025-03-27,trader_14,Neutral,-169.40799109980392,50.18981253523279,-42.35199777495098,2,3475.443008917099,51.78899506623138
2025-03-28,trader_14,Greed,159.40454238966302,49.32914299169505,159.40454238966302,4,4551.466122331822,39.734180796731295
2025-03-29,trader_14,Extreme Fear,-35.27358116953913,56.17226419093092,-35.27358116953913,2,11939.411976131807,31.571347289071618
2025-03-30,trader_14,Fear,-145.09709114171577,50.822710672491006,-48.36569704723859,1,1511.9208907275179,60.36853660842873
2025-03-31,trader_14,Greed,283.2444782212533,49.83592657417331,56.64889564425066,4,10178.678326229843,48.26403696823263
2025-04-01,trader_14,Greed,-21.63948961487798,44.102012144525204,-10.81974480743899,1,10460.341305149586,38.58578855959023
2025-04-02,trader_14,Extreme Greed,-204.65513070597348,47.337003734151715,-102.32756535298674,5,2019.416574097911,43.93197669544753
2025-04-03,trader_14,Greed,-135.32382929759166,45.5620293050971,-67.66191464879583,2,6726.379692805077,37.820103607862144
2025-04-04,trader_14,Extreme Greed,128.9122783263333,43.54501811495303,42.9707594421111,4,13859.142109639699,69.21316531505525
2025-04-05,trader_14,Neutral,-82.44560255521745,48.2187965088612,-82.44560255521745,3,9149.507564523112,65.23088434906755
2025-04-06,trader_14,Fear,339.616982444017,49.832558646890625,169.8084912220085,3,9658.208607071476,46.23845825358357
2025-04-07,trader_14,Neutral,15.69088781394349,45.49718292487969,15.69088781394349,1,7792.617106923889,68.31146544440406
2025-04-08,trader_14,Neutral,-104.29287378295825,48.56481158660551,-34.764291260986084,2,7143.970394352082,40.83181185389654
2025-04-09,trader_14,Fear,90.87921597370085,48.58333272284802,45.439607986850426,1,10703.22862277402,32.47211480316139
2025-04-10,trader_14,Greed,-275.32813057491325,49.49962721720027,-137.66406528745662,2,5753.0827018058135,67.70981014002531
2025-04-11,trader_14,Neutral,-51.593464403622875,51.30210262399285,-51.593464403622875,2,11482.413923302765,36.55848475272299
2025-04-12,trader_14,Greed,34.045142613796166,43.319039388308006,34.045142613796166,3,2424.0582165548067,60.04666043182496
2025-04-13,trader_14,Fear,-26.460261868600398,52.60071994198163,-26.460261868600398,5,4364.358915669263,54.55225604701735
2025-04-14,trader_14,Greed,142.8118862647459,42.46540039564974,35.70297156618648,1,9909.121342332988,59.95525118663737
2025-04-15,trader_14,Fear,142.46729550126437,50.981155533941035,142.46729550126437,4,9939.976892944356,54.9936919039115
2025-04-16,trader_14,Greed,33.67735324295023,43.59426206888302,16.838676621475116,5,11254.301622142288,34.57319978651341
2025-04-17,trader_14,Fear,310.0711441404886,55.75211317234171,77.51778603512216,2,10978.538572711741,31.701739397196036
2025-04-18,trader_14,Fear,255.66809434091874,49.06113460103639,127.83404717045937,4,2373.7417847924426,67.4076412183028
2025-04-19,trader_14,Fear,-22.732918318771638,56.95138025961516,-5.6832295796929095,3,14061.26650578788,53.83537353024124
2025-04-20,trader_14,Extreme Greed,54.41335640641712,50.627799113025006,27.20667820320856,2,6289.327406054071,69.762885521973
2025-04-21,trader_14,Extreme Fear,181.5957945239786,54.48725903475379,60.53193150799287,5,14338.452413895538,61.70148904457293
2025-04-22,trader_14,Fear,138.5615258482241,57.81648876288267,46.18717528274137,2,8627.973599670227,52.107827550511416
2025-04-23,trader_14,Extreme Greed,-109.66356159716696,50.88426142187857,-54.83178079858348,7,3294.840841210189,56.75202396133605
2025-04-24,trader_14,Greed,174.49083164666746,44.8692451375669,174.49083164666746,2,3345.8807548381596,37.76119792958417
2025-04-25,trader_14,Neutral,93.42913907432282,51.45646792258733,46.71456953716141,2,8390.549376607496,51.12109402920884
2025-04-26,trader_14,Greed,20.189545184703483,45.58797857157353,4.037909036940697,3,14303.144478308053,34.27744253982976
2025-04-27,trader_14,Greed,-82.13710615729214,48.10183010836817,-20.534276539323034,3,7724.782067111176,35.928764392140664
2025-04-28,trader_14,Neutral,-208.88581967725548,52.499174220717194,-208.88581967725548,2,1973.856568809806,53.37350544324487
2025-04-29,trader_14,Greed,17.052796229040545,46.14000682884725,8.526398114520273,3,9667.605734247893,50.22377606763382
2025-04-30,trader_14,Fear,2.861668289702976,55.275346564904105,0.5723336579405952,2,8423.299698162478,38.58590195080792
2025-05-01,trader_14,Extreme Fear,278.7936457648708,52.122725224743796,92.93121525495694,2,10046.620576208341,34.640740451165584
2025-05-02,trader_14,Extreme Fear,105.74940244546636,54.60012994208461,52.87470122273318,5,10385.73687241566,39.63942358185179
2024-12-01,trader_15,Fear,151.58165777263252,54.48602122637279,75.79082888631626,5,11784.705703755513,47.60737922467743
2024-12-02,trader_15,Greed,-65.2617361099791,46.55719380065287,-32.63086805498955,2,1924.088701363351,61.96577555886655
2024-12-03,trader_15,Fear,-36.31350380132383,53.909489601516015,-9.078375950330958,2,1965.1685719090815,58.54108130818389
2024-12-04,trader_15,Extreme Fear,181.27871025430358,53.79765008900509,90.63935512715179,5,1215.258736622958,57.78688433916213
2024-12-05,trader_15,Fear,67.12411948354527,53.30635582372456,8.390514935443159,1,4800.780855467575,30.22752894117508
2024-12-06,trader_15,Fear,217.10536714955356,52.39229477169188,217.10536714955356,2,4484.7920165417245,62.76287538446035
2024-12-07,trader_15,Greed,29.531474939807644,44.50328443802032,9.843824979935881,3,8896.333110430547,67.72432270880529
2024-12-08,trader_15,Fear,121.61250834810794,57.36688239284895,30.403127087026984,3,3984.859958653287,54.603734634976064
2024-12-09,trader_15,Neutral,65.98367168833798,47.81519092466417,65.98367168833798,3,6629.298491753955,40.30647679346741
2024-12-10,trader_15,Extreme Fear,-66.79684573438044,49.256625496115056,-66.79684573438044,3,2404.1575369904494,41.917618349161565
2024-12-11,trader_15,Greed,-125.95115164269575,46.0411618154616,-125.95115164269575,3,10434.451585249333,58.49550542250593
2024-12-12,trader_15,Greed,-26.136047481672506,45.41930217598422,-8.71201582722417,1,10003.309815065963,57.48953657351206
2024-12-13,trader_15,Neutral,287.59560726623846,53.14097006967236,95.86520242207949,2,13032.520891587918,67.55153056852303
2024-12-14,trader_15,Fear,26.18297228133013,56.638701476312455,8.727657427110044,1,3064.7834312659184,37.50292631275027
2024-12-15,trader_15,Greed,266.5457024788283,44.17816519285208,66.63642561970707,1,12247.7095722549,64.6450423637668
2024-12-16,trader_15,Greed,200.17037481132212,45.66000547750521,100.08518740566106,2,7771.850516412421,68.26426021854289
2024-12-17,trader_15,Greed,217.27720176858304,51.229157435532144,72.42573392286101,3,12969.804207648805,48.60176614233164
2024-12-18,trader_15,Greed,-42.51799564214531,42.24140777122334,-42.51799564214531,2,11703.720499786861,44.576188245449494
2024-12-19,trader_15,Greed,86.53939050305374,44.9332833320651,21.634847625763435,1,11783.909530473988,55.855722060323124
2024-12-20,trader_15,Fear,1.9349604750116498,52.94396702774262,1.9349604750116498,2,12676.621827100753,49.18668731440339
2024-12-21,trader_15,Greed,-20.927336613701627,49.00699321102056,-10.463668306850813,4,4792.90255834074,45.90927829214749
